Time,Time Code,Version Name,Version Code,Country Name,Country Code,"Population, total [SP.POP.TOTL]",GDP (current US$) [NY.GDP.MKTP.CD],"GNI per capita, Atlas method (current US$) [NY.GNP.PCAP.CD]","GNI per capita, PPP (current international $) [NY.GNP.PCAP.PP.CD]"
2000,YR2000,2015 Oct,201510,Low income,LIC,425992699,109610006313.596,225.819855966324,821.079366672026
2000,YR2000,2015 Oct,201510,Middle income,MIC,4406377398,5156372173240.96,1124.16842321603,3626.96306678375
2000,YR2000,2015 Oct,201510,High income,HIC,1283598773,28009548735199,21932.7898981322,24514.4325884911
2000,YR2000,2015 Oct,201510,World,WLD,6115968870,33276211761396.4,5429.71409576011,7806.91523186912
2000,YR2000,2015 Oct,201510,Afghanistan,AFG,19701940,..,..,..
2000,YR2000,2015 Oct,201510,Albania,ALB,3089027,3686649386.83962,1170,4370
2000,YR2000,2015 Oct,201510,Algeria,DZA,31183658,54790058957.3718,1570,7580
2000,YR2000,2015 Oct,201510,American Samoa,ASM,57522,..,..,..
2000,YR2000,2015 Oct,201510,Andorra,AND,65399,1401694155.6973,19930,..
2000,YR2000,2015 Oct,201510,Angola,AGO,15058638,9129594815.57661,390,2030
2000,YR2000,2015 Oct,201510,Antigua and Barbuda,ATG,77648,783837838.008776,8620,14440
2000,YR2000,2015 Oct,201510,Arab League states,ARB,281355774,730788530702.385,2366.89129752947,8860.35704612206
2000,YR2000,2015 Oct,201510,Argentina,ARG,37057453,284203750000,7440,..
2000,YR2000,2015 Oct,201510,Armenia,ARM,3076098,1911563665.39006,660,2380
2000,YR2000,2015 Oct,201510,Aruba,ABW,90858,1873452513.96648,..,..
2000,YR2000,2015 Oct,201510,Australia,AUS,19153000,414987125541.669,21110,25570
2000,YR2000,2015 Oct,201510,Austria,AUT,8011566,196421687857.011,26690,29270
2000,YR2000,2015 Oct,201510,Azerbaijan,AZE,8048600,5272617196.04517,610,3340
2000,YR2000,2015 Oct,201510,"Bahamas, The",BHS,297891,6327552000,20330,20130
2000,YR2000,2015 Oct,201510,Bahrain,BHR,666855,9063147956.06266,10900,34910
2000,YR2000,2015 Oct,201510,Bangladesh,BGD,131280739,53369787318.6245,420,1350
2000,YR2000,2015 Oct,201510,Barbados,BRB,269838,3119500000,11000,11170
2000,YR2000,2015 Oct,201510,Belarus,BLR,10005000,12736856485.1068,1380,5760
2000,YR2000,2015 Oct,201510,Belgium,BEL,10251250,237336465819.053,25980,28940
2000,YR2000,2015 Oct,201510,Belize,BLZ,247312,831750000,3150,5170
2000,YR2000,2015 Oct,201510,Benin,BEN,6949366,2359122302.6985,360,1200
2000,YR2000,2015 Oct,201510,Bermuda,BMU,61833,3480219000,..,..
2000,YR2000,2015 Oct,201510,Bhutan,BTN,564187,439158233.199822,780,2850
2000,YR2000,2015 Oct,201510,Bolivia,BOL,8339512,8397858184.79382,990,3400
2000,YR2000,2015 Oct,201510,Bosnia and Herzegovina,BIH,3792878,5505984455.95855,1470,4870
2000,YR2000,2015 Oct,201510,Botswana,BWA,1736579,5788311649.03105,3000,7710
2000,YR2000,2015 Oct,201510,Brazil,BRA,175786441,657216179283.957,3850,8600
2000,YR2000,2015 Oct,201510,British Virgin Islands,VGB,..,..,..,..
2000,YR2000,2015 Oct,201510,Brunei,BRN,330554,6001153306.2645,14800,59250
2000,YR2000,2015 Oct,201510,Bulgaria,BGR,8170172,13353530538.0878,1680,6290
2000,YR2000,2015 Oct,201510,Burkina Faso,BFA,11607944,2632700362.73684,250,820
2000,YR2000,2015 Oct,201510,Burundi,BDI,6767073,870486065.883137,130,570
2000,YR2000,2015 Oct,201510,Cambodia,KHM,12197905,3654031716.26881,300,1050
2000,YR2000,2015 Oct,201510,Cameroon,CMR,15927713,9287367568.80529,600,1780
2000,YR2000,2015 Oct,201510,Canada,CAN,30769700,739455928893.677,22530,28310
2000,YR2000,2015 Oct,201510,Cape Verde,CPV,438737,539227052.856676,1370,2940
2000,YR2000,2015 Oct,201510,Caribbean small states,CSS,6454716,32283550905.8896,4302.05184031674,7771.20411967052
2000,YR2000,2015 Oct,201510,Cayman Islands,CYM,41685,..,..,..
2000,YR2000,2015 Oct,201510,Central African Republic,CAF,3726048,914500331.983723,250,650
2000,YR2000,2015 Oct,201510,Central Europe and the Baltics,CEB,108405522,430738958722.889,4130.80890893877,9997.02311554812
2000,YR2000,2015 Oct,201510,Chad,TCD,8343321,1385058161.76746,180,780
2000,YR2000,2015 Oct,201510,Channel Islands,CHI,148725,6439703434.71024,42430,..
2000,YR2000,2015 Oct,201510,Chile,CHL,15170387,79328640263.7897,5020,9490
2000,YR2000,2015 Oct,201510,China,CHN,1262645000,1205260617243.74,930,2880
2000,YR2000,2015 Oct,201510,China and India,CNI,..,..,..,..
2000,YR2000,2015 Oct,201510,Colombia,COL,40403959,99886577575.5444,2320,6440
2000,YR2000,2015 Oct,201510,Comoros,COM,547696,201899883.626713,390,1070
2000,YR2000,2015 Oct,201510,Congo,COG,3109269,3219910666.03357,570,2600
2000,YR2000,2015 Oct,201510,"Congo, Dem. Rep.",COD,48048664,19088046305.7971,130,400
2000,YR2000,2015 Oct,201510,Costa Rica,CRI,3925450,15946443103.2804,3710,6990
2000,YR2000,2015 Oct,201510,Cote d'Ivoire,CIV,16517948,10717022847.5783,640,2140
2000,YR2000,2015 Oct,201510,Croatia,HRV,4426000,21774273832.1031,5290,10850
2000,YR2000,2015 Oct,201510,Cuba,CUB,11116787,30565200000,2620,8770
2000,YR2000,2015 Oct,201510,Curacao,CUW,133860,..,..,..
2000,YR2000,2015 Oct,201510,Cyprus,CYP,943287,9929632422.24317,14070,18940
2000,YR2000,2015 Oct,201510,Czech Republic,CZE,10255063,61474265134.5364,6320,15990
2000,YR2000,2015 Oct,201510,Czechoslovakia,CSK,..,..,..,..
2000,YR2000,2015 Oct,201510,Dem. People's Rep. Korea,PRK,22840218,..,..,..
2000,YR2000,2015 Oct,201510,Denmark,DNK,5339616,164158800460.219,32660,28960
2000,YR2000,2015 Oct,201510,Djibouti,DJI,722562,551230861.856505,760,1700
2000,YR2000,2015 Oct,201510,Dominica,DMA,69679,335845808.883564,3600,5660
2000,YR2000,2015 Oct,201510,Dominican Republic,DOM,8562623,23996656675.8335,2630,6100
2000,YR2000,2015 Oct,201510,Early-demographic dividend,EAR,..,..,..,..
2000,YR2000,2015 Oct,201510,East Asia & Pacific,EAP,1814543356,1730214944146.67,910.355322835069,3190.6039039274
2000,YR2000,2015 Oct,201510,East Asia & Pacific (all income levels),EAS,2045719317,8120165619567.21,3755.78641948755,5571.15551007659
2000,YR2000,2015 Oct,201510,East Asia & Pacific (IDA & IBRD),TEA,..,..,..,..
2000,YR2000,2015 Oct,201510,East Asia and the Pacific (IFC classification),CEA,..,..,..,..
2000,YR2000,2015 Oct,201510,EASTERN EUROPE,EER,..,..,..,..
2000,YR2000,2015 Oct,201510,Ecuador,ECU,12628596,18327386415.9524,1540,5400
2000,YR2000,2015 Oct,201510,Egypt,EGY,68334905,99838541029.2517,1420,6050
2000,YR2000,2015 Oct,201510,El Salvador,SLV,5811836,13134100000,2160,4990
2000,YR2000,2015 Oct,201510,Equatorial Guinea,GNQ,530896,1045998534.00483,880,5880
2000,YR2000,2015 Oct,201510,Eritrea,ERI,3535156,706370812.289101,200,1280
2000,YR2000,2015 Oct,201510,Estonia,EST,1396985,5685524739.70331,4130,9340
2000,YR2000,2015 Oct,201510,Ethiopia,ETH,66443603,8242392100.79906,120,490
2000,YR2000,2015 Oct,201510,Euro area,EMU,321109088,6488905663837.03,22147.8524966786,25065.1632715807
2000,YR2000,2015 Oct,201510,Europe & Central Asia,ECA,246051987,432281079803.826,1803.4167428845,5424.38633742121
2000,YR2000,2015 Oct,201510,Europe & Central Asia (all income levels),ECS,862073997,9921089772977.03,12383.3969902033,15749.5910859025
2000,YR2000,2015 Oct,201510,Europe & Central Asia (IDA & IBRD),TEC,..,..,..,..
2000,YR2000,2015 Oct,201510,Europe and Central Asia (IFC classification),CEU,..,..,..,..
2000,YR2000,2015 Oct,201510,European Community,EEC,..,..,..,..
2000,YR2000,2015 Oct,201510,European Union,EUU,487977133,8814524710306.36,19537.4660225513,22541.880940597
2000,YR2000,2015 Oct,201510,Faeroe Islands,FRO,46491,1062339943.83343,..,..
2000,YR2000,2015 Oct,201510,Fiji,FJI,811223,1684109743.49338,2230,5210
2000,YR2000,2015 Oct,201510,Finland,FIN,5176209,125539893126.958,26420,26310
2000,YR2000,2015 Oct,201510,Fragile and conflict affected situations,FCS,335452998,210139399533.544,485.652300399789,..
2000,YR2000,2015 Oct,201510,France,FRA,60912498,1368438363736.87,25150,26470
2000,YR2000,2015 Oct,201510,French Guiana,GUF,..,..,..,..
2000,YR2000,2015 Oct,201510,French Polynesia,PYF,237267,3447543137.9415,15990,..
2000,YR2000,2015 Oct,201510,Gabon,GAB,1231548,5067865502.80581,3090,11770
2000,YR2000,2015 Oct,201510,"Gambia, The",GMB,1228863,782913865.987568,670,1190
2000,YR2000,2015 Oct,201510,Georgia,GEO,4418300,3057453482.55826,750,2690
2000,YR2000,2015 Oct,201510,Germany,DEU,82211508,1947208402432.28,26170,26420
2000,YR2000,2015 Oct,201510,Ghana,GHA,18824994,4982849016.25228,340,1750
2000,YR2000,2015 Oct,201510,Gibraltar,GIB,..,..,..,..
2000,YR2000,2015 Oct,201510,Greece,GRC,10917482,130580339045.513,13180,19190
2000,YR2000,2015 Oct,201510,Greenland,GRL,56200,1068024993.98697,20290,..
2000,YR2000,2015 Oct,201510,Grenada,GRD,101620,520044361.186056,3860,7150
2000,YR2000,2015 Oct,201510,Guadeloupe,GLP,..,..,..,..
2000,YR2000,2015 Oct,201510,Guam,GUM,155328,..,..,..
2000,YR2000,2015 Oct,201510,Guatemala,GTM,11688660,19290566570.0483,1660,4740
2000,YR2000,2015 Oct,201510,Guinea,GIN,8799165,2995360969.16199,380,880
2000,YR2000,2015 Oct,201510,Guinea-Bissau,GNB,1315455,370173851.946119,190,990
2000,YR2000,2015 Oct,201510,Guyana,GUY,742218,712667925.33978,880,3740
2000,YR2000,2015 Oct,201510,Haiti,HTI,8549202,3953839593.77762,..,..
2000,YR2000,2015 Oct,201510,Heavily indebted poor countries (HIPC),HPC,474127024,154692927638.679,297.184514530987,1081.39814855032
2000,YR2000,2015 Oct,201510,High income: nonOECD,NOC,294642788,1858574576354.36,6040.33102888599,13761.4059493747
2000,YR2000,2015 Oct,201510,High income: OECD,OEC,988955985,26151131583806.4,26665.1652144233,27758.2536522667
2000,YR2000,2015 Oct,201510,Honduras,HND,6243080,7105529646.90207,920,2670
2000,YR2000,2015 Oct,201510,"Hong Kong SAR, China",HKG,6665000,171668164082.555,26930,27180
2000,YR2000,2015 Oct,201510,Hungary,HUN,10210971,47110416253.8918,4650,11490
2000,YR2000,2015 Oct,201510,IBRD only,IBD,..,..,..,..
2000,YR2000,2015 Oct,201510,Iceland,ISL,281205,8947860486.41498,31540,28740
2000,YR2000,2015 Oct,201510,IDA & IBRD total,IBT,..,..,..,..
2000,YR2000,2015 Oct,201510,IDA blend,IDB,..,..,..,..
2000,YR2000,2015 Oct,201510,IDA only,IDX,..,..,..,..
2000,YR2000,2015 Oct,201510,IDA total,IDA,..,..,..,..
2000,YR2000,2015 Oct,201510,India,IND,1053481072,476609148165.173,450,1980
2000,YR2000,2015 Oct,201510,Indonesia,IDN,211540428,165021012261.411,560,4190
2000,YR2000,2015 Oct,201510,Iran,IRN,65850062,101286514977.456,1620,9300
2000,YR2000,2015 Oct,201510,Iraq,IRQ,23574751,..,..,..
2000,YR2000,2015 Oct,201510,Ireland,IRL,3805174,99317578772.8027,23920,25620
2000,YR2000,2015 Oct,201510,Isle of Man,IMN,76806,1563667799.61578,21920,..
2000,YR2000,2015 Oct,201510,Israel,ISR,6289000,131451205454.59,18790,22660
2000,YR2000,2015 Oct,201510,Italy,ITA,56942108,1142213746084.39,21820,26550
2000,YR2000,2015 Oct,201510,Jamaica,JAM,2589389,9008629730.17465,3310,6200
2000,YR2000,2015 Oct,201510,Japan,JPN,126843000,4731198760271.14,34980,26270
2000,YR2000,2015 Oct,201510,Jordan,JOR,4797000,8457923955.68299,1790,6170
2000,YR2000,2015 Oct,201510,Kazakhstan,KAZ,14883626,18291990619.137,1260,7170
2000,YR2000,2015 Oct,201510,Kenya,KEN,31065820,12705357103.0056,420,1690
2000,YR2000,2015 Oct,201510,Kiribati,KIR,84406,67512697.1243043,1390,2270
2000,YR2000,2015 Oct,201510,Korea,KOR,47008111,561633037419.537,10750,17960
2000,YR2000,2015 Oct,201510,Kosovo,XKX,1700000,1849196082.05507,..,..
2000,YR2000,2015 Oct,201510,Kuwait,KWT,1929470,37718011409.9429,19060,69360
2000,YR2000,2015 Oct,201510,Kyrgyz Republic,KGZ,4898400,1369691955.02213,280,1550
2000,YR2000,2015 Oct,201510,Lao PDR,LAO,5342879,1731198022.45494,280,1780
2000,YR2000,2015 Oct,201510,Late-demographic dividend,LTE,..,..,..,..
2000,YR2000,2015 Oct,201510,Latin America & Caribbean,LAC,439633672,1670851275651.17,3600.98722142196,7760.44772905853
2000,YR2000,2015 Oct,201510,Latin America & Caribbean (all income levels),LCN,525886558,2265009085738.01,4039.75590161125,8373.05004094189
2000,YR2000,2015 Oct,201510,Latin America & Caribbean (IDA & IBRD),TLA,..,..,..,..
2000,YR2000,2015 Oct,201510,Latin America and the Caribbean (IFC classification),CLA,..,..,..,..
2000,YR2000,2015 Oct,201510,Latvia,LVA,2367550,9872049657.3784,3740,10150
2000,YR2000,2015 Oct,201510,Least developed countries: UN classification,LDC,664386087,201201923444.622,278.093179390236,1053.28357174679
2000,YR2000,2015 Oct,201510,Lebanon,LBN,3235380,17260364842.4544,5470,9960
2000,YR2000,2015 Oct,201510,Lesotho,LSO,1856225,771261707.830197,580,1700
2000,YR2000,2015 Oct,201510,Liberia,LBR,2891968,529064645.62603,190,640
2000,YR2000,2015 Oct,201510,Libya,LBY,5337264,38270954138.1128,..,..
2000,YR2000,2015 Oct,201510,Liechtenstein,LIE,33282,2483890593.70545,78630,..
2000,YR2000,2015 Oct,201510,Lithuania,LTU,3499536,..,..,..
2000,YR2000,2015 Oct,201510,Low & middle income,LMY,4832370097,5263670721221.23,1044.69004718401,3377.97567709997
2000,YR2000,2015 Oct,201510,"Low income, excluding China and India",LIX,..,..,..,..
2000,YR2000,2015 Oct,201510,Lower middle income,LMC,2303711331,1307289674640.74,543.615467395567,2475.57577100623
2000,YR2000,2015 Oct,201510,Low-income Africa,LSA,..,..,..,..
2000,YR2000,2015 Oct,201510,Luxembourg,LUX,436300,21303021927.4,39100,41890
2000,YR2000,2015 Oct,201510,"Macao SAR, China",MAC,431907,6101794938.88536,14640,32280
2000,YR2000,2015 Oct,201510,Madagascar,MDG,15744811,3877673634.579,250,1130
2000,YR2000,2015 Oct,201510,Malawi,MWI,11193230,1743506287.41519,160,500
2000,YR2000,2015 Oct,201510,Malaysia,MYS,23420751,93789473684.2105,3420,11430
2000,YR2000,2015 Oct,201510,Maldives,MDV,280384,624337145.284622,..,..
2000,YR2000,2015 Oct,201510,Mali,MLI,11046926,2422482317.51938,230,920
2000,YR2000,2015 Oct,201510,Malta,MLT,381363,3957418082.79925,10510,18570
2000,YR2000,2015 Oct,201510,Marshall Islands,MHL,52161,110937729.4126,2850,3090
2000,YR2000,2015 Oct,201510,Martinique,MTQ,..,..,..,..
2000,YR2000,2015 Oct,201510,Mauritania,MRT,2711421,1293654175.30293,510,2190
2000,YR2000,2015 Oct,201510,Mauritius,MUS,1186873,4582562397.94313,3870,8940
2000,YR2000,2015 Oct,201510,Mayotte,MYT,..,..,..,..
2000,YR2000,2015 Oct,201510,Mexico,MEX,102808590,683647980782.407,5750,10090
2000,YR2000,2015 Oct,201510,Micronesia,FSM,107430,233226300,2210,2580
2000,YR2000,2015 Oct,201510,Middle East & North Africa,MNA,278610057,440989995192.859,1482.68322555322,6798.29901423566
2000,YR2000,2015 Oct,201510,Middle East & North Africa (all income levels),MEA,315152002,952675332484.401,2800.64521946511,10101.1800214261
2000,YR2000,2015 Oct,201510,Middle East & North Africa (IDA & IBRD),TMN,..,..,..,..
2000,YR2000,2015 Oct,201510,Middle East (developing only),MDE,..,..,..,..
2000,YR2000,2015 Oct,201510,Middle East and North Africa (IFC classification),CME,..,..,..,..
2000,YR2000,2015 Oct,201510,Moldova,MDA,3639592,1288420222.94787,370,1880
2000,YR2000,2015 Oct,201510,Monaco,MCO,32081,2647883820.18625,90840,..
2000,YR2000,2015 Oct,201510,Mongolia,MNG,2397438,1136896162.17581,470,3670
2000,YR2000,2015 Oct,201510,Montenegro,MNE,604950,984279598.325251,..,6950
2000,YR2000,2015 Oct,201510,Morocco,MAR,28950553,37020609824.9576,1310,3390
2000,YR2000,2015 Oct,201510,Mozambique,MOZ,18264536,4310090791.18029,230,440
2000,YR2000,2015 Oct,201510,Myanmar,MMR,47669791,..,..,..
2000,YR2000,2015 Oct,201510,Namibia,NAM,1897953,3908645559.67643,2110,4880
2000,YR2000,2015 Oct,201510,Nauru,NRU,..,..,..,..
2000,YR2000,2015 Oct,201510,Nepal,NPL,23740145,5494252207.90502,230,1220
2000,YR2000,2015 Oct,201510,Netherlands,NLD,15925513,413396904367.054,28470,32190
2000,YR2000,2015 Oct,201510,Netherlands Antilles,ANT,..,..,..,..
2000,YR2000,2015 Oct,201510,New Caledonia,NCL,213230,2682347064.3642,14020,..
2000,YR2000,2015 Oct,201510,New Zealand,NZL,3857700,52623106310.1041,14070,20340
2000,YR2000,2015 Oct,201510,Nicaragua,NIC,5026792,5107329007.0922,970,2650
2000,YR2000,2015 Oct,201510,Niger,NER,11224523,1798374532.95066,170,600
2000,YR2000,2015 Oct,201510,Nigeria,NGA,122876723,46385996028.9482,270,1950
2000,YR2000,2015 Oct,201510,North America,NAC,312993944,11027715147893.7,34749.8521106694,36093.5115892375
2000,YR2000,2015 Oct,201510,North Macedonia,MKD,2012051,3772851458.60358,1860,6130
2000,YR2000,2015 Oct,201510,Northern Mariana Islands,MNP,68434,..,..,..
2000,YR2000,2015 Oct,201510,Norway,NOR,4490967,171315639982.731,36560,36310
2000,YR2000,2015 Oct,201510,OECD members,OED,1155004732,27101347097378.3,23572.9023055632,25167.9118845205
2000,YR2000,2015 Oct,201510,Oman,OMN,2239403,19507412223.6671,7160,33930
2000,YR2000,2015 Oct,201510,Other low-income,LIO,..,..,..,..
2000,YR2000,2015 Oct,201510,Other small states,OSS,16272103,28241951296.8694,1666.02796006634,4577.69710894891
2000,YR2000,2015 Oct,201510,Pacific island small states,PSS,1953719,3424361920.19568,1848.06610461021,3586.88254603966
2000,YR2000,2015 Oct,201510,Pakistan,PAK,138250487,73952374969.7995,490,2740
2000,YR2000,2015 Oct,201510,Palau,PLW,19174,150074726.218662,5770,9660
2000,YR2000,2015 Oct,201510,Panama,PAN,3028751,11620500000,3640,7540
2000,YR2000,2015 Oct,201510,Papua New Guinea,PNG,5374051,3521348154.79666,620,1380
2000,YR2000,2015 Oct,201510,Paraguay,PRY,5302703,8195993230.74275,1360,4170
2000,YR2000,2015 Oct,201510,Peru,PER,25914875,50980876641.3609,1970,5010
2000,YR2000,2015 Oct,201510,Philippines,PHL,77932247,81026294687.3815,1220,3930
2000,YR2000,2015 Oct,201510,Poland,POL,38258629,171886785072.491,4690,10700
2000,YR2000,2015 Oct,201510,Portugal,PRT,10289898,118358485351.023,12140,17510
2000,YR2000,2015 Oct,201510,Post-demographic dividend,PST,..,..,..,..
2000,YR2000,2015 Oct,201510,Pre-demographic dividend,PRE,..,..,..,..
2000,YR2000,2015 Oct,201510,Puerto Rico,PRI,3810605,61701810000,10310,17280
2000,YR2000,2015 Oct,201510,Qatar,QAT,593453,17759889621.9811,..,..
2000,YR2000,2015 Oct,201510,Reunion,REU,..,..,..,..
2000,YR2000,2015 Oct,201510,Romania,ROU,22442971,37305099928.1587,1700,5660
2000,YR2000,2015 Oct,201510,Russia,RUS,146596557,259708496267.33,1710,6650
2000,YR2000,2015 Oct,201510,Rwanda,RWA,8021875,1734938190.25841,240,630
2000,YR2000,2015 Oct,201510,Samoa,WSM,174614,269019710.327456,1600,3430
2000,YR2000,2015 Oct,201510,San Marino,SMR,27420,773907642.414748,..,..
2000,YR2000,2015 Oct,201510,Sao Tome and Principe,STP,137164,76709304.533609,..,..
2000,YR2000,2015 Oct,201510,Saudi Arabia,SAU,21392273,188441866666.667,7860,28080
2000,YR2000,2015 Oct,201510,Senegal,SEN,9860578,4679604921.62098,510,1490
2000,YR2000,2015 Oct,201510,Serbia,SRB,7516346,6540247190.33529,1530,5780
2000,YR2000,2015 Oct,201510,Serbia and Montenegro,YUG,..,..,..,..
2000,YR2000,2015 Oct,201510,Severely Indebted,ISD,..,..,..,..
2000,YR2000,2015 Oct,201510,Seychelles,SYC,81131,614879764.780006,7290,13870
2000,YR2000,2015 Oct,201510,Sierra Leone,SLE,4060709,635874002.198748,160,790
2000,YR2000,2015 Oct,201510,Singapore,SGP,4027900,95835971174.6305,23670,40700
2000,YR2000,2015 Oct,201510,Sint Maarten (Dutch part),SXM,30519,..,..,..
2000,YR2000,2015 Oct,201510,Slovak Republic,SVK,5388720,29110097659.8489,5520,11100
2000,YR2000,2015 Oct,201510,Slovenia,SVN,1988925,20342229875.1614,11350,17920
2000,YR2000,2015 Oct,201510,Small states,SST,24680538,63949864122.9547,2348.26387584161,5449.54676281019
2000,YR2000,2015 Oct,201510,Solomon Islands,SLB,412336,435101217.518415,1010,1370
2000,YR2000,2015 Oct,201510,Somalia,SOM,7385416,..,..,..
2000,YR2000,2015 Oct,201510,South Africa,ZAF,44000000,136361791002.623,3140,7690
2000,YR2000,2015 Oct,201510,South Asia,SAS,1386400954,629218213105.891,451.0844586901,1991.9996311461
2000,YR2000,2015 Oct,201510,South Asia (IDA & IBRD),TSA,..,..,..,..
2000,YR2000,2015 Oct,201510,South Asia (IFC classification),CSA,..,..,..,..
2000,YR2000,2015 Oct,201510,South Sudan,SSD,6692999,..,..,..
2000,YR2000,2015 Oct,201510,Spain,ESP,40263216,595402616546.895,15900,21790
2000,YR2000,2015 Oct,201510,Sri Lanka,LKA,19102000,16330810303.8566,860,3840
2000,YR2000,2015 Oct,201510,St. Kitts and Nevis,KNA,45544,420086426.407158,6910,14040
2000,YR2000,2015 Oct,201510,St. Lucia,LCA,156949,780895356.579261,4400,7460
2000,YR2000,2015 Oct,201510,St. Martin (French part),MAF,28384,..,..,..
2000,YR2000,2015 Oct,201510,St. Vincent and the Grenadines,VCT,107897,396261363.372142,3070,5710
2000,YR2000,2015 Oct,201510,Sub-Saharan Africa,SSA,667130071,360095770117.502,498.287873269779,1746.7054464936
2000,YR2000,2015 Oct,201510,Sub-Saharan Africa (all income levels),SSF,667742098,361753666303.36,499.408989064873,1751.44676931311
2000,YR2000,2015 Oct,201510,SUB-SAHARAN AFRICA (excl. Nigeria),SXN,..,..,..,..
2000,YR2000,2015 Oct,201510,Sub-Saharan Africa (IDA & IBRD),TSS,..,..,..,..
2000,YR2000,2015 Oct,201510,Sub-Saharan Africa (IFC classification),CAA,..,..,..,..
2000,YR2000,2015 Oct,201510,Sudan,SDN,28079664,12257299147.2936,320,1670
2000,YR2000,2015 Oct,201510,Suriname,SUR,480751,892164393.939394,1870,7610
2000,YR2000,2015 Oct,201510,Swaziland,SWZ,1063715,1524496383.18107,1520,4260
2000,YR2000,2015 Oct,201510,Sweden,SWE,8872109,259802012617.057,31220,29390
2000,YR2000,2015 Oct,201510,Switzerland,CHE,7184250,271659699194.694,43490,36810
2000,YR2000,2015 Oct,201510,Syrian Arab Republic,SYR,16354050,19325894913.1254,970,..
2000,YR2000,2015 Oct,201510,"Taiwan, China",TWN,..,..,..,..
2000,YR2000,2015 Oct,201510,Tajikistan,TJK,6186152,860550294.273467,170,900
2000,YR2000,2015 Oct,201510,Tanzania,TZA,33991590,10185786170.6903,310,1170
2000,YR2000,2015 Oct,201510,Thailand,THA,62693322,122725247715.758,1950,6940
2000,YR2000,2015 Oct,201510,Timor-Leste,TLS,847185,368000000,..,1690
2000,YR2000,2015 Oct,201510,Togo,TGO,4874735,1294250279.6708,300,1010
2000,YR2000,2015 Oct,201510,Tonga,TON,97898,188623258.458914,2030,3700
2000,YR2000,2015 Oct,201510,Trinidad and Tobago,TTO,1267980,8154315701.99886,5300,12960
2000,YR2000,2015 Oct,201510,Tunisia,TUN,9552500,21473188881.5933,2310,5650
2000,YR2000,2015 Oct,201510,Turkey,TUR,63240157,266567532789.507,4190,9170
2000,YR2000,2015 Oct,201510,Turkmenistan,TKM,4501419,2904662604.82053,600,3980
2000,YR2000,2015 Oct,201510,Turks and Caicos Islands,TCA,18876,..,..,..
2000,YR2000,2015 Oct,201510,Tuvalu,TUV,9419,13741844.5911473,..,..
2000,YR2000,2015 Oct,201510,Uganda,UGA,23757636,6193246837.09687,270,830
2000,YR2000,2015 Oct,201510,Ukraine,UKR,49175848,31261527363.144,700,3700
2000,YR2000,2015 Oct,201510,United Arab Emirates,ARE,3050128,104337375203.196,..,..
2000,YR2000,2015 Oct,201510,United Kingdom,GBR,58892514,1548663943107.88,27230,27500
2000,YR2000,2015 Oct,201510,United States,USA,282162411,10284779000000,36070,36930
2000,YR2000,2015 Oct,201510,Upper middle income,UMC,2102666067,3849105279906.85,1760.24765245168,4902.87757485208
2000,YR2000,2015 Oct,201510,Uruguay,URY,3321242,22823255805.9664,7050,10180
2000,YR2000,2015 Oct,201510,Uzbekistan,UZB,24650400,13760374487.51,630,1930
2000,YR2000,2015 Oct,201510,Vanuatu,VUT,185058,272014693.050806,1430,2130
2000,YR2000,2015 Oct,201510,Venezuela,VEN,24481477,117147614565.563,4070,11290
2000,YR2000,2015 Oct,201510,Vietnam,VNM,77630900,33640085727.512,400,2070
2000,YR2000,2015 Oct,201510,Virgin Islands,VIR,108639,..,..,..
2000,YR2000,2015 Oct,201510,West Bank and Gaza,PSE,2922153,4316456404.44609,1580,3720
2000,YR2000,2015 Oct,201510,Yemen,YEM,17795219,9636342274.82408,420,2880
2000,YR2000,2015 Oct,201510,"Yemen, PDR",YMD,..,..,..,..
2000,YR2000,2015 Oct,201510,Zambia,ZMB,10585220,3600631914.64843,330,1590
2000,YR2000,2015 Oct,201510,Zimbabwe,ZWE,12499981,6689957600,490,1890
2001,YR2001,2015 Oct,201510,Low income,LIC,437714055,98542820246.6801,223.951894525252,853.726516466811
2001,YR2001,2015 Oct,201510,Middle income,MIC,4466686429,5181290284123.82,1132.71237691666,3804.99500031413
2001,YR2001,2015 Oct,201510,High income,HIC,1291280047,27797178382846.4,21933.8554247036,25399.4067091624
2001,YR2001,2015 Oct,201510,World,WLD,6195680531,33078752031404,5404.59550264109,8087.9008355164
2001,YR2001,2015 Oct,201510,Afghanistan,AFG,20531160,2461666314.78366,..,..
2001,YR2001,2015 Oct,201510,Albania,ALB,3060173,4091020249.1995,1340,4860
2001,YR2001,2015 Oct,201510,Algeria,DZA,31590320,54744716706.3542,1670,8170
2001,YR2001,2015 Oct,201510,American Samoa,ASM,58176,..,..,..
2001,YR2001,2015 Oct,201510,Andorra,AND,67770,1484004617.40835,21000,..
2001,YR2001,2015 Oct,201510,Angola,AGO,15562791,8936079251.42093,430,2110
2001,YR2001,2015 Oct,201510,Antigua and Barbuda,ATG,78972,773765171.519999,8890,14430
2001,YR2001,2015 Oct,201510,Arab League states,ARB,287358599,719115673776.382,2450.66578876523,9111.07714625119
2001,YR2001,2015 Oct,201510,Argentina,ARG,37471535,268696750000,6960,..
2001,YR2001,2015 Oct,201510,Armenia,ARM,3060036,2118467913.37873,710,2690
2001,YR2001,2015 Oct,201510,Aruba,ABW,92894,1920262569.8324,..,..
